id_respuesta,fecha,edad,area,satisfaccion,comentario
R08775,2025-01-29,32.0,Atención,9,Amables
R08776,2025-01-13,54.0,Ventas,2,
R08777,2025-01-06,36.0,Ventas,6,
R08778,2025-01-21,56.0,Postventa,8,Rápido
R08779,2025-01-26,23.0,Ventas,7,Demora
R08780,2025-01-06,36.0,Atención,6,
R08781,2025-01-09,45.0,Soporte,8,Muy bien
R08782,2025-01-16,34.0,Postventa,5,Demora
R08783,2025-01-11,59.0,Soporte,10,Amables
R08784,2025-01-07,36.0,Postventa,9,Todo correcto
R08785,2025-01-31,48.0,Atención,2,
R08786,2025-01-10,28.0,Ventas,6,
R08787,2025-01-10,32.0,Atención,10,Excelente
R08788,2025-01-30,27.0,Ventas,7,No resolvieron
R08789,2025-01-25,60.0,Atención,9,Todo correcto
R08790,2025-01-20,40.0,Atención,5,Poco claro
R08791,2025-01-18,20.0,Ventas,6,No resolvieron
R08792,2025-01-28,20.0,Soporte,9,Amables
R08793,2025-01-24,35.0,Ventas,10,Todo correcto
R08794,2025-01-20,42.0,Soporte,6,
R08795,2025-01-29,60.0,Postventa,1,No resolvieron
R08796,2025-01-09,37.0,Atención,4,
R08797,2025-01-31,46.0,Ventas,4,
R08798,2025-01-15,39.0,Postventa,3,
R08799,2025-01-04,32.0,Soporte,8,Amables
R08800,2025-01-31,56.0,Postventa,6,
R08801,2025-01-08,27.0,Ventas,12,Amables
R08802,2025-01-09,38.0,Soporte,9,Todo correcto
R08803,2025-01-13,46.0,Soporte,8,Rápido
R08804,2025-01-09,49.0,Ventas,3,
R08805,2025-01-26,27.0,Postventa,4,Mal servicio
R08806,2025-01-04,30.0,Soporte,1,No resolvieron
R08807,2025-01-17,64.0,Atención,4,Regular
R08808,2025-01-16,40.0,Atención,9,Rápido
R08809,2025-01-15,40.0,Soporte,5,Regular
R08810,2025-01-03,48.0,Atención,3,Regular
R08811,2025-01-25,21.0,Soporte,2,
R08812,2025-01-20,20.0,Ventas,6,
R08813,2025-01-05,38.0,Soporte,4,Regular
R08814,2025-01-23,19.0,Soporte,6,
R08815,2025-01-05,21.0,Atención,3,
R08816,2025-01-20,18.0,Ventas,3,Regular
R08817,2025-01-15,32.0,Soporte,NS/NC,
R08818,2025-01-18,50.0,Soporte,9,Todo correcto
R08819,2025-01-15,23.0,Soporte,7,Mal servicio
R08820,2025-01-02,24.0,Atención,9,Excelente
R08821,2025-01-29,36.0,Soporte,1,Poco claro
R08822,2025-01-13,61.0,Ventas,8,Muy bien
R08823,2025-01-04,18.0,Atención,2,
R08824,2025-01-10,56.0,Postventa,3,
R08825,2025-01-13,36.0,Soporte,1,No resolvieron
R08826,2025-01-10,62.0,Soporte,7,No resolvieron
R08827,2025-01-29,43.0,Soporte,5,Regular
R08828,2025-01-31,61.0,Ventas,3,No resolvieron
R08829,2025-01-09,29.0,Soporte,4,
R08830,2025-01-08,39.0,Ventas,10,Rápido
R08831,2025-01-03,30.0,Atención,6,Mal servicio
R08832,2025-01-16,,Ventas,6,Demora
R08833,2025-01-31,31.0,Postventa,2,Regular
R08834,2025-01-14,39.0,Atención,7,Mal servicio
R08835,2025-01-09,47.0,Postventa,2,
R08836,2025-01-30,61.0,Soporte,9,Excelente
R08837,2025-01-21,37.0,Atención,2,
R08838,2025-01-11,61.0,Soporte,5,
R08839,2025-01-03,44.0,Atención,8,Rápido
R08840,2025-01-05,55.0,Atención,8,Muy bien
R08841,2025-01-29,,Atención,4,
R08842,2025-01-10,58.0,Atención,7,Demora
R08843,2025-01-13,51.0,Atención,8,Amables
R08844,2025-01-04,56.0,Atención,8,Excelente
R08845,2025-01-24,58.0,Atención,5,
R08846,2025-01-13,61.0,Postventa,10,Rápido
R08847,2025-01-12,54.0,Postventa,2,
R08848,2025-01-05,18.0,Ventas,2,
R08849,2025-01-10,32.0,Atención,5,
R08850,2025-01-28,49.0,Atención,12,Excelente
R08851,2025-01-24,25.0,Atención,4,
R08852,2025-01-09,50.0,Soporte,3,Mal servicio
R08853,2025-01-20,35.0,Postventa,9,Muy bien
R08854,2025-01-07,62.0,Ventas,8,Todo correcto
R08855,2025-01-02,46.0,Atención,4,Mal servicio
R08856,2025-01-22,49.0,Soporte,7,Mal servicio
R08857,2025-01-24,50.0,Ventas,8,Rápido
R08858,2025-01-28,22.0,Ventas,6,Mal servicio
R08859,2025-01-23,35.0,Atención,2,
R08860,2025-01-07,65.0,Atención,8,Muy bien
R08861,2025-01-08,27.0,Soporte,3,
R08862,2025-01-07,53.0,Atención,4,Demora
R08863,2025-01-21,50.0,Ventas,4,
R08864,2025-01-23,40.0,Atención,7,
R08865,2025-01-29,57.0,Atención,8,Todo correcto
R08866,2025-01-14,22.0,Atención,9,Amables
R08867,2025-01-26,51.0,Atención,1,
R08868,2025-01-19,41.0,Soporte,1,No resolvieron
R08869,2025-01-05,34.0,Atención,7,Mal servicio
R08870,2025-01-23,48.0,Atención,4,
R08871,2025-01-31,24.0,Ventas,10,Muy bien
R08872,2025-01-25,34.0,Atención,8,Excelente
R08873,2025-01-31,45.0,Atención,5,Demora
R08874,2025-01-18,55.0,Atención,1,
R08875,2025-01-20,39.0,Atención,2,Regular
R08876,2025-01-12,32.0,Soporte,10,Muy bien
R08877,2025-01-23,54.0,Atención,3,
R08878,2025-01-17,32.0,Soporte,2,
R08879,2025-01-13,42.0,Soporte,9,Excelente
R08880,2025-01-02,38.0,Ventas,7,Poco claro
R08881,2025-01-25,55.0,Postventa,2,
R08882,2025-01-13,19.0,Atención,7,
R08883,2025-01-26,44.0,Ventas,10,Amables
R08884,2025-01-07,49.0,Ventas,1,Poco claro
R08885,2025-01-28,38.0,Postventa,5,
R08886,2025-01-10,21.0,Soporte,5,Poco claro
R08887,2025-01-23,61.0,Atención,9,Amables
R08888,2025-01-06,36.0,Atención,4,Poco claro
R08889,2025-01-03,19.0,Atención,NS/NC,
R08890,2025-01-26,43.0,Postventa,6,
R08891,2025-01-03,51.0,Soporte,2,
R08892,2025-01-18,31.0,Soporte,10,Amables
R08893,2025-01-11,32.0,Soporte,6,
R08894,2025-01-22,,Atención,7,No resolvieron
R08895,2025-01-20,51.0,Atención,4,Demora
R08896,2025-01-05,53.0,Postventa,10,Rápido
R08897,2025-01-19,36.0,Ventas,9,Todo correcto
R08898,2025-01-22,26.0,Soporte,5,No resolvieron
R08899,2025-01-27,24.0,Soporte,3,Mal servicio
R08900,2025-01-28,47.0,Soporte,12,Amables
R08901,2025-01-19,30.0,Atención,1,
R08902,2025-01-30,44.0,Atención,8,Amables
R08903,2025-01-15,61.0,Atención,1,Poco claro
R08904,2025-01-30,,Soporte,10,Todo correcto
R08905,2025-01-16,30.0,Atención,8,Muy bien
R08906,2025-01-24,32.0,Atención,NS/NC,
R08907,2025-01-09,63.0,Ventas,7,Regular
R08908,2025-01-04,26.0,Ventas,NS/NC,
R08909,2025-01-15,,Atención,1,
R08910,2025-01-25,40.0,Atención,1,
R08911,2025-01-12,53.0,Ventas,7,
R08912,2025-01-23,57.0,Ventas,1,
R08913,2025-01-03,20.0,Soporte,4,Poco claro
R08914,2025-01-23,51.0,Ventas,6,
R08915,2025-01-14,36.0,Atención,2,Mal servicio
R08916,2025-01-17,45.0,Ventas,10,Amables
R08917,2025-01-19,40.0,Ventas,5,Poco claro
R08918,2025-01-06,57.0,Ventas,10,Excelente
R08919,2025-01-04,,Postventa,NS/NC,
R08920,2025-01-07,24.0,Atención,10,Rápido
R08921,2025-01-30,58.0,Atención,6,Demora
R08922,2025-01-19,29.0,Soporte,5,Mal servicio
R08923,2025-01-17,31.0,Atención,10,Muy bien
R08924,2025-01-25,63.0,Ventas,8,Amables
R08925,2025-01-16,,Ventas,4,
R08926,2025-01-15,20.0,Ventas,8,Excelente
R08927,2025-01-22,32.0,Atención,3,Poco claro
R08928,2025-01-08,41.0,Ventas,7,
R08929,2025-01-19,63.0,Atención,NS/NC,
R08930,2025-01-08,25.0,Atención,5,
R08931,2025-01-18,22.0,Soporte,6,
R08932,2025-01-28,21.0,Atención,5,
R08933,2025-01-16,,Postventa,1,Regular
R08934,2025-01-20,33.0,Atención,9,Rápido
R08935,2025-01-19,37.0,Soporte,4,No resolvieron
R08936,2025-01-10,,Ventas,5,
R08937,2025-01-17,23.0,Soporte,1,Poco claro
R08938,2025-01-31,48.0,Soporte,3,
R08939,2025-01-13,23.0,Atención,3,
R08940,2025-01-13,52.0,Soporte,8,Rápido
R08941,2025-01-07,32.0,Soporte,8,Muy bien
R08942,2025-01-27,46.0,Postventa,9,Todo correcto
R08943,2025-01-10,,Postventa,10,Amables
R08944,2025-01-02,28.0,Soporte,NS/NC,
R08945,2025-01-04,20.0,Soporte,6,
R08946,2025-01-25,45.0,Ventas,8,Rápido
R08947,2025-01-06,27.0,Ventas,3,
R08948,2025-01-24,50.0,Ventas,10,Muy bien
R08949,2025-01-18,65.0,Ventas,10,Rápido
R08950,2025-01-23,33.0,Postventa,10,Amables
R08951,2025-01-06,27.0,Ventas,8,Amables
R08952,2025-01-29,50.0,Ventas,3,
R08953,2025-01-30,53.0,Soporte,2,
R08954,2025-01-25,20.0,Soporte,9,Excelente
R08955,2025-01-23,22.0,Ventas,1,
R08956,2025-01-17,29.0,Atención,10,Amables
R08957,2025-01-14,61.0,Atención,10,Excelente
R08958,2025-01-24,30.0,Postventa,2,Demora
R08959,2025-01-11,41.0,Soporte,7,Demora
R08960,2025-01-26,-73.0,Atención,1,Regular
R08961,2025-01-31,49.0,Soporte,5,
R08962,2025-01-19,,Atención,9,Excelente
R08963,2025-01-30,49.0,Ventas,9,Excelente
R08964,2025-01-02,62.0,Ventas,4,
R08965,2025-01-28,54.0,Ventas,10,Amables
R08966,2025-01-03,53.0,Atención,2,Poco claro
R08967,2025-01-11,38.0,Atención,9,Amables
R08968,2025-01-06,64.0,Atención,4,Poco claro
R08969,2025-01-29,29.0,Atención,3,Demora
R08970,2025-01-14,38.0,Ventas,3,Regular
R08971,2025-01-19,,Soporte,7,
R08972,2025-01-26,60.0,Atención,2,
R08973,2025-01-16,23.0,Atención,5,
R08974,2025-01-21,26.0,Atención,2,No resolvieron
R08975,2025-01-22,18.0,Ventas,7,
R08976,2025-01-24,29.0,Atención,7,Mal servicio
R08977,2025-01-07,31.0,Atención,3,Poco claro
R08978,2025-01-30,23.0,Atención,3,
R08979,2025-01-27,18.0,Soporte,8,Todo correcto
R08980,2025-01-08,39.0,Soporte,7,
R08981,2025-01-19,51.0,Ventas,4,Poco claro
R08982,2025-01-20,28.0,Ventas,2,Regular
R08983,2025-01-16,20.0,Atención,3,No resolvieron
R08984,2025-01-22,59.0,Atención,3,
R08985,2025-01-27,23.0,Postventa,5,
R08986,2025-01-07,23.0,Ventas,7,
R08987,2025-01-09,37.0,Soporte,4,Poco claro
R08988,2025-01-13,38.0,Atención,1,
R08989,2025-01-01,19.0,Atención,3,No resolvieron
R08990,2025-01-29,43.0,Ventas,3,Mal servicio
R08991,2025-01-31,48.0,Postventa,1,Demora
R08992,2025-01-08,43.0,Soporte,8,Rápido
R08993,2025-01-24,49.0,Atención,4,
R08994,2025-01-22,27.0,Ventas,5,Demora
R08995,2025-01-04,40.0,Postventa,3,
R08996,2025-01-03,23.0,Soporte,4,Demora
R08997,2025-01-27,,Postventa,1,
R08998,2025-01-03,45.0,Ventas,4,
R08999,2025-01-22,47.0,Atención,2,Poco claro
R09000,2025-01-13,31.0,Atención,10,Muy bien
R09001,2025-01-08,54.0,Atención,6,Demora
R09002,2025-01-07,49.0,Ventas,2,
R09003,2025-01-27,51.0,Soporte,9,Rápido
R09004,2025-01-01,58.0,Soporte,2,Regular
R09005,2025-01-27,61.0,Atención,4,
R09006,2025-01-16,,Postventa,4,Poco claro
R09007,2025-01-06,48.0,Atención,1,
R09008,2025-01-07,24.0,Atención,7,
R09009,2025-01-12,58.0,Atención,1,
R09010,2025-01-23,38.0,Atención,8,Muy bien
R09011,2025-01-09,33.0,Postventa,3,Mal servicio
R09012,2025-01-27,37.0,Atención,8,Excelente
R09013,2025-01-11,60.0,Atención,8,Muy bien
R09014,2025-01-10,61.0,Soporte,10,Rápido
R09015,2025-01-21,64.0,Soporte,10,Muy bien
R09016,2025-01-01,,Atención,5,Demora
R09017,2025-01-18,65.0,Atención,3,Poco claro
R09018,2025-01-31,49.0,Atención,9,Todo correcto
R09019,2025-01-04,32.0,Ventas,1,
R09020,2025-01-05,22.0,Ventas,1,Poco claro
R09021,2025-01-09,28.0,Postventa,2,
R09022,2025-01-27,32.0,Atención,10,Todo correcto
R09023,2025-01-31,46.0,Soporte,6,
R09024,2025-01-17,62.0,Ventas,2,
R09025,2025-01-03,21.0,Atención,4,
R09026,2025-01-16,53.0,Ventas,NS/NC,
R09027,2025-01-05,65.0,Soporte,2,
R09028,2025-01-16,40.0,Soporte,4,
R09029,2025-01-03,32.0,Soporte,7,Demora
R09030,2025-01-20,63.0,Soporte,1,
R09031,2025-01-15,61.0,Ventas,9,Muy bien
R09032,2025-01-30,20.0,Postventa,10,Excelente
R09033,2025-01-03,49.0,Soporte,10,Todo correcto
R09034,2025-01-20,27.0,Atención,7,Mal servicio
R09035,2025-01-14,57.0,Ventas,9,Amables
R09036,2025-01-31,55.0,Atención,7,
R09037,2025-01-16,39.0,Atención,1,Demora
R09038,2025-01-29,31.0,Soporte,7,Regular
R09039,2025-01-29,34.0,Soporte,9,Amables
R09040,2025-01-31,38.0,Ventas,8,Amables
R09041,2025-01-31,65.0,Postventa,4,Poco claro
R09042,2025-01-17,32.0,Ventas,5,
R09043,2025-01-28,32.0,Postventa,3,Regular
R09044,2025-01-24,18.0,Soporte,10,Amables
R09045,2025-01-20,41.0,Atención,10,Amables
R09046,2025-01-23,29.0,Soporte,2,
R09047,2025-01-18,27.0,Soporte,3,Poco claro
R09048,2025-01-18,63.0,Soporte,NS/NC,
R09049,2025-01-22,59.0,Soporte,8,Rápido
R09050,2025-01-14,59.0,Ventas,12,Todo correcto
R09051,2025-01-18,48.0,Atención,9,Excelente
R09052,2025-01-15,28.0,Atención,4,
R09053,2025-01-15,33.0,Soporte,2,
R09054,2025-01-06,26.0,Postventa,7,
R09055,2025-01-27,64.0,Atención,2,
R09056,2025-01-15,31.0,Postventa,7,
R09057,2025-01-18,36.0,Postventa,8,Muy bien
R09058,2025-01-04,48.0,Atención,9,Amables
R09059,2025-01-23,26.0,Ventas,1,
R09060,2025-01-08,53.0,Atención,2,No resolvieron
R09061,2025-01-15,-60.0,Soporte,2,
R09062,2025-01-03,43.0,Soporte,7,
R09063,2025-01-30,25.0,Postventa,6,No resolvieron
R09064,2025-01-15,41.0,Soporte,9,Muy bien
R09065,2025-01-13,25.0,Soporte,3,No resolvieron
R09066,2025-01-09,36.0,Soporte,8,Amables
R09067,2025-01-02,64.0,Soporte,5,
R09068,2025-01-24,65.0,Soporte,5,Regular
R09069,2025-01-08,47.0,Postventa,10,Muy bien
R09070,2025-01-29,39.0,Atención,5,
R09071,2025-01-30,26.0,Soporte,8,Muy bien
R09072,2025-01-20,,Atención,7,Mal servicio
R09073,2025-01-17,65.0,Ventas,7,
R09074,2025-01-13,21.0,Atención,4,
R09075,2025-01-01,54.0,Atención,6,No resolvieron
R09076,2025-01-02,,Ventas,1,
R09077,2025-01-30,18.0,Soporte,6,No resolvieron
R09078,2025-01-15,45.0,Ventas,5,No resolvieron
R09079,2025-01-12,,Ventas,1,
R09080,2025-01-14,64.0,Soporte,1,
R09081,2025-01-25,,Atención,3,No resolvieron
R09082,2025-01-29,28.0,Atención,4,No resolvieron
R09083,2025-01-02,22.0,Soporte,1,
R09084,2025-01-18,41.0,Atención,10,Amables
R09085,2025-01-22,64.0,Soporte,7,No resolvieron
R09086,2025-01-07,35.0,Atención,2,Demora
R09087,2025-01-29,,Atención,4,
R09088,2025-01-23,45.0,Atención,9,Excelente
R09089,2025-01-31,30.0,Soporte,8,Amables
R09090,2025-01-29,22.0,Atención,2,
R09091,2025-01-25,47.0,Atención,9,Amables
R09092,2025-01-06,18.0,Ventas,1,Regular
R09093,2025-01-14,39.0,Atención,6,
R09094,2025-01-08,35.0,Postventa,3,
R09095,2025-01-27,63.0,Soporte,1,
R09096,2025-01-22,22.0,Atención,8,Excelente
R09097,2025-01-02,48.0,Postventa,6,Demora
R09098,2025-01-17,23.0,Soporte,4,
R09099,2025-01-05,,Soporte,3,
R09100,2025-01-14,42.0,Atención,10,Muy bien
R09101,2025-01-25,46.0,Atención,2,
R09102,2025-01-24,45.0,Ventas,5,Regular
R09103,2025-01-30,33.0,Atención,8,Excelente
R09104,2025-01-29,29.0,Soporte,8,Excelente
R09105,2025-01-20,37.0,Ventas,3,Demora
R09106,2025-01-21,35.0,Atención,9,Rápido
R09107,2025-01-29,51.0,Ventas,10,Excelente
R09108,2025-01-21,40.0,Atención,5,
R09109,2025-01-22,,Atención,7,Mal servicio
R09110,2025-01-03,44.0,Postventa,9,Todo correcto
R09111,2025-01-05,34.0,Atención,7,
R09112,2025-01-16,65.0,Ventas,10,Rápido
R09113,2025-01-18,38.0,Ventas,3,
R09114,2025-01-26,57.0,Soporte,2,
R09115,2025-01-17,48.0,Soporte,7,Mal servicio
R09116,2025-01-11,20.0,Atención,10,Todo correcto
R09117,2025-01-17,34.0,Ventas,8,Rápido
R09118,2025-01-16,43.0,Postventa,4,
R09119,2025-01-26,40.0,Atención,1,
R09120,2025-01-23,23.0,Atención,6,Demora
R09121,2025-01-02,45.0,Soporte,9,Excelente
R09122,2025-01-04,25.0,Atención,4,Poco claro
R09123,2025-01-21,,Ventas,3,No resolvieron
R09124,2025-01-07,25.0,Ventas,6,Regular
R09125,2025-01-02,36.0,Atención,6,Poco claro
R09126,2025-01-30,55.0,Soporte,4,Poco claro
R09127,2025-01-06,46.0,Soporte,7,Demora
R09128,2025-01-17,40.0,Atención,2,Poco claro
R09129,2025-01-07,64.0,Ventas,1,No resolvieron
R09130,2025-01-25,49.0,Atención,6,Demora
R09131,2025-01-05,27.0,Soporte,3,
R09132,2025-01-05,44.0,Soporte,3,Demora
R09133,2025-01-20,18.0,Soporte,1,
R09134,2025-01-16,56.0,Atención,2,Demora
R09135,2025-01-19,46.0,Ventas,3,Poco claro
R09136,2025-01-09,62.0,Postventa,1,
R09137,2025-01-05,20.0,Soporte,8,Excelente
R09138,2025-01-08,64.0,Atención,6,
R09139,2025-01-09,54.0,Ventas,9,Excelente
R09140,2025-01-05,48.0,Postventa,1,No resolvieron
R09141,2025-01-10,28.0,Ventas,4,Mal servicio
R09142,2025-01-25,39.0,Atención,4,Mal servicio
R09143,2025-01-02,35.0,Atención,5,
R09144,2025-01-09,52.0,Atención,2,
R09145,2025-01-11,23.0,Atención,1,Regular
R09146,2025-01-04,20.0,Atención,9,Rápido
R09147,2025-01-22,22.0,Postventa,5,Mal servicio
R09148,2025-01-22,26.0,Soporte,8,Todo correcto
R09149,2025-01-22,45.0,Atención,3,Mal servicio
R09150,2025-01-02,36.0,Soporte,4,
R09151,2025-01-23,45.0,Atención,4,Mal servicio
R09152,2025-01-29,44.0,Soporte,6,No resolvieron
R09153,2025-01-06,30.0,Atención,4,Regular
R09154,2025-01-27,55.0,Atención,5,Regular
R09155,2025-01-14,60.0,Atención,5,No resolvieron
R09156,2025-01-01,38.0,Ventas,8,Rápido
R09157,2025-01-18,,Soporte,9,Todo correcto
R09158,2025-01-07,63.0,Soporte,8,Amables
R09159,2025-01-01,23.0,Ventas,5,
R09160,2025-01-31,55.0,Ventas,6,
R09161,2025-01-01,28.0,Soporte,4,Poco claro
R09162,2025-01-01,64.0,Postventa,2,Poco claro
R09163,2025-01-24,58.0,Atención,5,
R09164,2025-01-04,34.0,Atención,1,
R09165,2025-01-04,56.0,Postventa,1,No resolvieron
R09166,2025-01-29,24.0,Ventas,1,Poco claro
R09167,2025-01-18,47.0,Atención,4,
R09168,2025-01-27,38.0,Postventa,5,
R09169,2025-01-11,,Atención,4,Poco claro
R09170,2025-01-27,,Ventas,6,
R09171,2025-01-01,49.0,Atención,2,Regular
R09172,2025-01-28,25.0,Atención,5,Demora
R09173,2025-01-10,22.0,Soporte,6,
R09174,2025-01-09,47.0,Ventas,5,
R09175,2025-01-23,25.0,Ventas,6,Regular
R09176,2025-01-04,36.0,Postventa,8,Todo correcto
R09177,2025-01-28,61.0,Soporte,2,Poco claro
R09178,2025-01-06,47.0,Soporte,7,Poco claro
R09179,2025-01-30,32.0,Atención,6,
R09180,2025-01-16,53.0,Atención,10,Rápido
R09181,2025-01-02,61.0,Soporte,8,Excelente
R09182,2025-01-23,44.0,Ventas,9,Rápido
R09183,2025-01-18,30.0,Ventas,8,Excelente
R09184,2025-01-10,31.0,Atención,5,Regular
R09185,2025-01-24,54.0,Ventas,4,Demora
R09186,2025-01-24,65.0,Ventas,3,No resolvieron
R09187,2025-01-17,47.0,Soporte,10,Rápido
R09188,2025-01-13,56.0,Ventas,9,Muy bien
R09189,2025-01-24,64.0,Soporte,7,Mal servicio
R09190,2025-01-18,30.0,Postventa,1,
R09191,2025-01-22,33.0,Atención,3,Poco claro
R09192,2025-01-13,61.0,Soporte,3,Poco claro
R09193,2025-01-17,24.0,Atención,6,
R09194,2025-01-05,65.0,Ventas,2,
R09195,2025-01-11,44.0,Atención,4,Mal servicio
R09196,2025-01-07,62.0,Soporte,2,No resolvieron
R09197,2025-01-29,52.0,Ventas,5,
R09198,2025-01-10,32.0,Soporte,4,Regular
R09199,2025-01-17,45.0,Soporte,4,Mal servicio
R09200,2025-01-15,52.0,Atención,4,
R09201,2025-01-18,24.0,Atención,4,
R09202,2025-01-23,63.0,Postventa,5,
R09203,2025-01-22,63.0,Soporte,2,No resolvieron
R09204,2025-01-19,37.0,Ventas,6,
R09205,2025-01-30,49.0,Soporte,1,Demora
R09206,2025-01-26,55.0,Atención,10,Muy bien
R09207,2025-01-02,57.0,Atención,2,
R09208,2025-01-26,,Atención,3,
R09209,2025-01-04,43.0,Ventas,2,
R09210,2025-01-03,56.0,Soporte,3,
R09211,2025-01-07,37.0,Soporte,8,Todo correcto
R09212,2025-01-24,35.0,Ventas,3,Poco claro
R09213,2025-01-18,32.0,Soporte,10,Muy bien
R09214,2025-01-10,39.0,Postventa,1,No resolvieron
R09215,2025-01-07,39.0,Atención,8,Excelente
R09216,2025-01-08,38.0,Postventa,8,Excelente
R09217,2025-01-06,19.0,Ventas,7,Mal servicio
R09218,2025-01-22,57.0,Soporte,4,
R09219,2025-01-26,60.0,Soporte,5,Mal servicio
R09220,2025-01-01,35.0,Ventas,10,Amables
R09221,2025-01-04,40.0,Soporte,6,Mal servicio
R09222,2025-01-14,30.0,Atención,6,Mal servicio
R09223,2025-01-17,58.0,Postventa,7,Demora
R09224,2025-01-20,26.0,Soporte,4,Mal servicio
R09225,2025-01-18,24.0,Soporte,8,Amables
R09226,2025-01-11,58.0,Atención,2,Mal servicio
R09227,2025-01-29,,Atención,9,Muy bien
R09228,2025-01-21,19.0,Ventas,6,
R09229,2025-01-26,21.0,Soporte,1,
R09230,2025-01-14,31.0,Postventa,1,Regular
R09231,2025-01-09,49.0,Ventas,8,Muy bien
R09232,2025-01-27,53.0,Postventa,10,Rápido
R09233,2025-01-15,19.0,Atención,10,Excelente
R09234,2025-01-12,,Atención,7,Regular
R09235,2025-01-10,31.0,Soporte,3,
R09236,2025-01-19,37.0,Atención,8,Amables
R09237,2025-01-24,42.0,Soporte,8,Amables
R09238,2025-01-19,59.0,Ventas,7,
R09239,2025-01-06,25.0,Soporte,5,
R09240,2025-01-20,45.0,Atención,8,Excelente
R09241,2025-01-24,63.0,Atención,5,No resolvieron
R09242,2025-01-27,38.0,Atención,NS/NC,
R09243,2025-01-06,40.0,Ventas,8,Muy bien
R09244,2025-01-08,49.0,Atención,7,No resolvieron
R09245,2025-01-01,25.0,Postventa,7,
R09246,2025-01-22,48.0,Ventas,2,
R09247,2025-01-17,54.0,Ventas,3,
R09248,2025-01-17,33.0,Soporte,3,Regular
R09249,2025-01-24,,Postventa,10,Todo correcto
R09250,2025-01-15,59.0,Ventas,6,Regular
R09251,2025-01-07,44.0,Soporte,6,
R09252,2025-01-19,57.0,Atención,3,
R09253,2025-01-22,58.0,Ventas,5,Poco claro
R09254,2025-01-31,35.0,Atención,9,Muy bien
R09255,2025-01-25,52.0,Atención,7,
R09256,2025-01-23,,Atención,9,Rápido
R09257,2025-01-28,44.0,Atención,2,Poco claro
R09258,2025-01-03,34.0,Atención,12,Excelente
R09259,2025-01-30,57.0,Soporte,10,Todo correcto
R09260,2025-01-30,19.0,Soporte,1,
R09261,2025-01-29,48.0,Ventas,2,Demora
R09262,2025-01-22,54.0,Atención,6,
R09263,2025-01-11,58.0,Atención,10,Muy bien
R09264,2025-01-20,58.0,Atención,7,Demora
R09265,2025-01-30,51.0,Ventas,8,Muy bien
R09266,2025-01-29,51.0,Atención,6,Demora
R09267,2025-01-19,20.0,Ventas,NS/NC,
R09268,2025-01-09,34.0,Atención,3,Mal servicio
R09269,2025-01-10,31.0,Ventas,9,Amables
R09270,2025-01-02,31.0,Soporte,2,No resolvieron
R09271,2025-01-01,63.0,Atención,5,Regular
R09272,2025-01-31,,Ventas,3,Regular
R09273,2025-01-30,52.0,Soporte,1,Regular
R09274,2025-01-16,18.0,Ventas,2,
R09275,2025-01-18,65.0,Ventas,6,
R09276,2025-01-23,46.0,Atención,10,Amables
R09277,2025-01-26,21.0,Soporte,1,
R09278,2025-01-17,,Atención,2,Demora
R09279,2025-01-06,34.0,Soporte,10,Amables
R09280,2025-01-14,45.0,Atención,5,
R09281,2025-01-23,43.0,Atención,1,No resolvieron
R09282,2025-01-25,25.0,Atención,10,Muy bien
R09283,2025-01-15,51.0,Soporte,4,
R09284,2025-01-14,35.0,Soporte,5,Regular
R09285,2025-01-24,48.0,Ventas,5,Regular
R09286,2025-01-22,44.0,Soporte,5,Demora
R09287,2025-01-03,33.0,Ventas,10,Rápido
R09288,2025-01-24,27.0,Atención,9,Amables
R09289,2025-01-23,57.0,Atención,9,Rápido
R09290,2025-01-19,29.0,Postventa,5,
R09291,2025-01-25,39.0,Soporte,6,Regular
R09292,2025-01-12,33.0,Soporte,8,Todo correcto
R09293,2025-01-02,29.0,Atención,7,Regular
R09294,2025-01-03,28.0,Atención,6,
R09295,2025-01-18,37.0,Postventa,4,
R09296,2025-01-29,18.0,Ventas,3,
R09297,2025-01-01,44.0,Soporte,4,Mal servicio
R09298,2025-01-20,,Postventa,3,
R09299,2025-01-21,29.0,Soporte,8,Todo correcto
R09300,2025-01-29,47.0,Ventas,6,
R09301,2025-01-06,26.0,Soporte,6,
R09302,2025-01-05,54.0,Soporte,1,Demora
R09303,2025-01-01,18.0,Atención,5,Poco claro
R09304,2025-01-19,59.0,Ventas,8,Rápido
R09305,2025-01-01,,Atención,2,Poco claro
R09306,2025-01-27,32.0,Ventas,3,
R09307,2025-01-21,44.0,Atención,9,Amables
R09308,2025-01-21,25.0,Atención,4,Regular
R09309,2025-01-16,40.0,Postventa,10,Rápido
R09310,2025-01-12,32.0,Soporte,5,Regular
R09311,2025-01-27,44.0,Atención,7,Demora
R09312,2025-01-29,48.0,Postventa,5,
R09313,2025-01-22,56.0,Soporte,2,
R09314,2025-01-08,64.0,Atención,7,No resolvieron
R09315,2025-01-26,25.0,Soporte,6,
R09316,2025-01-16,47.0,Soporte,9,Excelente
R09317,2025-01-28,59.0,Soporte,2,
R09318,2025-01-01,35.0,Postventa,NS/NC,
R09319,2025-01-04,21.0,Atención,NS/NC,
R09320,2025-01-10,64.0,Atención,10,Muy bien
R09321,2025-01-11,60.0,Atención,1,Regular
R09322,2025-01-17,39.0,Atención,8,Excelente
R09323,2025-01-25,20.0,Soporte,5,No resolvieron
R09324,2025-01-27,32.0,Ventas,1,
